Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
414	AIU95845.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*03 F or Homsap IGHV3-33*08 F or Homsap IGHV3-33*09 F	314 (320)	290 (296)	213 (214)	77 (82)	51 (53)	26 (29)	10 (11)	2	1	19	8 (10)	4	2	7	11 (13)	12	0	1	78	75	52	23	16	7	2	1	1	4	1	1	0	3	4	5	0	1	36	24	19	5	4	1	0	1	0	3	1	0	0	0	0	0	0	0	51	51	41	10	7	3	0	0	0	3	2	1	0	0	2	2	0	0	30	24	14	10	8	2	1	0	0	3	3	0	1	1	0	1	0	0	117	114	85	29	16	13	7	0	0	6	1	2	1	3	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (2)	0 (3)	0 (1)	0	0	0	0 (2)	0	0	0	0 (2)	0	0	0	
415	AIU95844.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-53*02 F, or Homsap IGHV3-53*04 F or Homsap IGHV3-66*01 F or Homsap IGHV3-66*04 F	317 (320)	290 (293)	218 (219)	72 (74)	53 (55)	19	7 (8)	2	0	20	7	2	2 (3)	6	9	15	1	1	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	19	5	3	2	0	0	0	2	0	0	0	0	1	2	0	0	51	51	37	14	11	3	0	1	0	3	2	1	0	1	2	4	0	0	30	21	15	6	5	1	0	0	0	4	1	0	0	0	0	1	0	0	117	114	89	25	16	9	5	1	0	6	1	1	2	2	3	2	1	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0	0	0	
416	AIU95843.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV4-39*03 F	311	290	214	76	48	28	4	1	0	15	5	3	4	11	15	17	0	1	78	75	56	19	16	3	0	0	0	3	2	0	0	4	3	7	0	0	36	30	22	8	4	4	0	1	0	3	0	0	1	1	0	1	0	1	51	51	42	9	8	1	0	0	0	2	1	1	0	0	4	1	0	0	30	21	13	8	2	6	1	0	0	3	0	0	0	1	3	0	0	0	116	113	81	32	18	14	3	0	0	4	2	2	3	5	5	8	0	0																			
417	AIU95842.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*03 F or Homsap IGHV3-33*08 F or Homsap IGHV3-33*09 F	314 (320)	290 (296)	211 (212)	79 (84)	50 (52)	29 (32)	10 (11)	2	1	17	9 (11)	3	2	7	12 (14)	13	0	3	78	75	52	23	16	7	2	1	1	4	1	1	0	3	4	5	0	1	36	24	19	5	4	1	0	1	0	3	1	0	0	0	0	0	0	0	51	51	41	10	7	3	0	0	0	2	2	1	0	0	2	2	0	1	30	24	14	10	7	3	1	0	0	2	3	0	1	1	0	1	0	1	117	114	83	31	16	15	7	0	0	6	2	1	1	3	6	5	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (2)	0 (3)	0 (1)	0	0	0	0 (2)	0	0	0	0 (2)	0	0	0	
418	AIU95841.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*03 F, or Homsap IGHV3-33*09 F	317 (320)	293 (296)	222	71 (74)	54 (56)	17 (18)	8	1	3	14	8 (9)	2	1 (2)	8	8 (9)	14	1	3	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	17	7	2	5	1	1	0	1	1	0	0	0	0	1	1	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	14	10	5	5	0	0	0	3	3	0	1	1	1	0	0	1	117	114	89	25	18	7	6	0	3	5	0	1	0	3	2	5	0	0	5 (8)	5 (8)	4	1 (4)	1 (3)	0 (1)	0	0	0	0	0 (1)	0	0 (1)	0	1 (2)	0	0	0	
419	AIU95840.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	317	293	232	61	49	12	4	2	1	14	9	1	1	7	10	10	0	2	78	75	58	17	17	0	0	0	0	4	2	0	0	4	2	4	0	1	36	24	19	5	2	3	0	1	0	2	1	0	0	0	0	1	0	0	51	51	40	11	9	2	2	0	0	1	3	1	0	0	2	1	0	1	30	24	19	5	5	0	0	0	0	4	1	0	0	0	0	0	0	0	117	114	92	22	15	7	2	1	1	3	2	0	1	3	5	4	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
420	AIU95839.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV5-10-1*03 F	317 (318)	293 (294)	221	72 (73)	45 (46)	27	6 (7)	2	2	17	5	1	3	9	11	15	0	1	78	75	57	18	15	3	2	1	0	5	2	0	1	3	1	3	0	0	36	24	19	5	2	3	0	0	0	1	1	0	1	0	1	1	0	0	51	51	44	7	5	2	1	0	0	0	1	1	0	0	3	1	0	0	30	24	14	10	7	3	1	0	0	6	0	0	0	2	0	1	0	0	117	114	83	31	15	16	2	1	2	5	1	0	1	4	5	9	0	1	5 (6)	5 (6)	4	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
421	AIU95838.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-33*03 F, or Homsap IGHV3-33*08 F	314	290	220	70	52	18	8	1	2	15	8	2	1	8	8	13	2	2	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	17	7	2	5	1	1	0	1	1	0	0	0	0	1	1	1	51	51	42	9	7	2	0	0	0	2	2	1	0	0	1	2	1	0	30	24	14	10	5	5	0	0	0	3	3	0	1	1	1	0	0	1	117	114	90	24	18	6	6	0	2	5	0	1	0	3	3	4	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422	AIU95837.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-33*03 F	317	293	221	72	53	19	8	1	2	15	8	2	2	8	9	13	2	2	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	17	7	2	5	1	1	0	1	1	0	0	0	0	1	1	1	51	51	42	9	7	2	0	0	0	2	2	1	0	0	1	2	1	0	30	24	14	10	5	5	0	0	0	3	3	0	1	1	1	0	0	1	117	114	89	25	18	7	6	0	2	5	0	1	1	3	3	4	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
423	AIU95836.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-33*03 F	314	290	222	68	51	17	8	2	2	14	8	2	0	9	7	12	1	3	78	75	54	21	18	3	2	0	2	4	1	0	0	4	2	6	0	0	36	24	17	7	2	5	1	1	0	1	1	0	0	0	0	1	1	1	51	51	42	9	8	1	1	0	0	1	2	1	0	0	1	2	0	1	30	24	14	10	5	5	1	0	0	3	2	0	0	2	1	0	0	1	117	114	93	21	18	3	3	1	0	5	2	1	0	3	3	3	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
424	AIU95835.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-49*04 F	320	302	216	86	66	20	16	2	1	23	10	2	1	7	8	15	0	1	78	75	52	23	21	2	2	0	0	5	3	1	0	4	2	6	0	0	36	24	15	9	5	4	0	0	0	5	1	0	0	0	1	1	0	1	51	51	38	13	9	4	2	2	0	2	1	1	0	0	3	2	0	0	30	30	18	12	7	5	3	0	0	4	3	0	1	0	1	0	0	0	117	114	87	27	22	5	8	0	1	6	2	0	0	3	1	6	0	0	8	8	6	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	
425	AIU95834.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30*20 (F)	314 (320)	290 (296)	212 (214)	78 (82)	49 (51)	29 (31)	11 (12)	5	0	14	8 (9)	4	1	9	9 (11)	13	1	3	78	75	50	25	18	7	2	2	0	4	1	1	0	4	4	7	0	0	36	24	17	7	3	4	0	0	0	2	1	1	1	1	1	0	0	0	51	51	42	9	8	1	0	0	0	1	3	1	0	0	1	2	0	1	30	24	13	11	2	9	4	2	0	1	1	0	0	1	0	0	0	2	117	114	88	26	18	8	5	1	0	6	2	1	0	3	3	4	1	0	2 (8)	2 (8)	2 (4)	0 (4)	0 (2)	0 (2)	0 (1)	0	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
426	AIU95833.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-48*03 F	320	296	219	77	60	17	11	2	1	17	8	2	1	8	8	13	1	5	78	75	52	23	21	2	2	0	0	5	3	0	0	4	4	5	0	0	36	24	18	6	5	1	1	0	0	3	1	0	0	0	0	1	0	0	51	51	40	11	11	0	0	0	0	1	2	1	0	1	2	3	0	1	30	24	14	10	2	8	2	1	0	3	0	0	0	0	0	0	1	3	117	114	89	25	19	6	5	1	1	5	2	1	1	3	1	4	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
427	AIU95832.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV2-5*01 F	318 (322)	297 (301)	239 (240)	58 (61)	49	9 (12)	1 (3)	0	0	17	13	2	0	5	5	12	0 (1)	3	78	75	60	15	14	1	1	0	0	5	1	0	0	2	2	4	0	0	36	30	18	12	7	5	0	0	0	3	3	0	0	1	2	3	0	0	51	51	44	7	7	0	0	0	0	0	3	1	0	0	0	1	0	2	30	21	16	5	5	0	0	0	0	5	0	0	0	0	0	0	0	0	117	114	96	18	15	3	0	0	0	4	5	1	0	2	1	4	0	1	6 (10)	6 (10)	5 (6)	1 (4)	1	0 (3)	0 (2)	0	0	0	1	0	0	0	0	0	0 (1)	0	
428	AIU95831.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-33*03 F	317	293	222	71	49	22	6	1	2	16	10	2	1	8	7	14	2	2	78	75	54	21	18	3	2	0	2	4	1	0	0	4	2	6	0	0	36	24	17	7	2	5	1	1	0	1	1	0	0	0	0	1	1	1	51	51	42	9	7	2	0	0	0	2	2	1	0	0	1	2	1	0	30	24	13	11	4	7	0	0	0	4	4	0	0	1	1	0	0	1	117	114	92	22	17	5	3	0	0	5	2	1	1	3	2	5	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
429	AIU95830.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-49*04 F	317	299	225	74	66	8	12	0	0	23	11	2	3	7	6	10	0	0	78	75	53	22	22	0	2	0	0	5	3	1	0	4	2	5	0	0	36	24	18	6	6	0	0	0	0	5	1	0	0	0	0	0	0	0	51	51	42	9	9	0	1	0	0	2	1	1	0	0	2	2	0	0	30	30	19	11	8	3	3	0	0	4	2	0	1	0	1	0	0	0	117	114	89	25	20	5	6	0	0	6	4	0	2	3	1	3	0	0	5	5	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	
430	AIU95829.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-2*02 F	317 (320)	293 (296)	228 (229)	65 (67)	41 (43)	24	4 (6)	1	0	16	9	1	1	6	11	15	0	1	78	75	56	19	16	3	1	0	0	5	1	0	0	4	2	6	0	0	36	24	22	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	4	3	0	0	0	3	1	0	0	0	1	2	0	0	117	114	87	27	10	17	1	1	0	6	4	0	1	2	5	7	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
431	AIU95828.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30*09 F, or Homsap IGHV3-30-3*01 F or Homsap IGHV3-33*08 F	317 (320)	293 (296)	204 (205)	89 (91)	49 (51)	40	11 (13)	6	0	20	11	5	1	9	11	14	0	1	78	75	51	24	18	6	3	1	0	4	2	2	0	4	3	5	0	0	36	24	15	9	1	8	0	1	0	4	1	1	0	0	1	1	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	8	16	6	10	3	2	0	4	4	0	0	2	0	1	0	0	117	114	83	31	15	16	5	2	0	7	2	1	1	3	5	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
432	AIU95827.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*03 F, or Homsap IGHV3-33*08 F	311 (320)	287 (296)	213 (215)	74 (81)	49 (50)	25 (31)	9 (10)	3	1	16 (17)	7 (8)	2 (3)	1 (2)	7	8 (10)	18	0	2	78	75	54	21	20	1	1	0	0	4	2	0	0	4	3	7	0	0	36	24	16	8	1	7	1	2	0	2	0	0	1	0	0	2	0	0	51	51	42	9	8	1	1	0	0	1	2	1	0	0	1	2	0	1	30	24	14	10	6	4	1	1	0	3	2	0	0	1	1	0	0	1	116 (117)	113 (114)	87	26 (27)	14 (15)	12	5	0	1	6 (7)	1	1	0	2	3	7	0	0	0 (8)	0 (8)	0 (2)	0 (6)	0 (0)	0 (6)	0 (1)	0	0	0 (0)	0 (1)	0 (1)	0 (1)	0	0 (2)	0	0	0	
433	AIU95826.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV2-5*01 F	318 (322)	297 (301)	235 (236)	62 (65)	43	19 (22)	4 (6)	1	2	17	11	2	0	4	7	11	0 (1)	3	78	75	61	14	14	0	1	0	0	5	1	0	0	2	2	3	0	0	36	30	17	13	6	7	0	0	0	3	3	0	0	1	3	3	0	0	51	51	44	7	7	0	0	0	0	0	3	1	0	0	0	1	0	2	30	21	16	5	5	0	0	0	0	5	0	0	0	0	0	0	0	0	117	114	93	21	11	10	2	1	1	4	4	1	0	1	2	4	0	1	6 (10)	6 (10)	4 (5)	2 (5)	0	2 (5)	1 (3)	0	1	0	0	0	0	0	0	0	0 (1)	0	
434	AIU95825.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV4-34*07 F	311	284	199	85	41	44	14	4	1	14	7	3	3	9	12	16	0	2	78	75	56	19	7	12	3	2	1	5	1	0	0	3	1	3	0	0	36	24	17	7	3	4	0	0	0	3	0	0	1	1	2	0	0	0	51	51	39	12	8	4	3	0	0	1	1	1	0	0	4	2	0	0	30	21	12	9	2	7	3	1	0	1	1	1	0	0	0	1	0	1	116	113	75	38	21	17	5	1	0	4	4	1	2	5	5	10	0	1																			
435	AIU95824.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	317 (320)	293 (296)	219 (220)	74 (76)	56 (58)	18	6 (8)	1	0	19	9	3	2	8	7	16	0	3	78	75	55	20	18	2	1	0	0	4	2	0	0	4	2	7	0	0	36	24	17	7	2	5	0	0	0	3	1	1	0	0	1	0	0	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	15	9	9	0	1	0	0	3	3	0	0	1	0	1	0	0	117	114	85	29	18	11	4	1	0	8	1	1	2	3	2	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
436	AIU95823.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-11*01 F	317 (320)	152 (155)	115 (116)	37 (39)	26 (28)	11	3 (4)	1	0	10	5 (6)	1	3	5	3	5	0	1	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	9	4	5	3	2	0	0	0	0	1	0	0	1	1	1	0	1	30	24	17	7	7	0	0	0	0	6	1	0	0	0	0	0	0	0	117	114	90	24	15	9	3	1	0	4	3	1	3	4	1	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
437	AIU95822.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-2*02 F, or Homsap IGHV1-2*07 F or Homsap IGHV1-3*04 (F)	317 (320)	293 (296)	218 (219)	75 (77)	37 (39)	38	9 (10)	7	1	17	9 (10)	2	0	6	10	13	0	1	78	75	56	19	16	3	1	1	0	5	1	0	0	4	2	5	0	0	36	24	17	7	1	6	1	1	0	1	2	0	0	1	0	1	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	14	10	1	9	2	2	0	3	0	1	0	0	0	2	0	0	117	114	85	29	10	19	3	3	1	7	4	0	0	1	5	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
438	AIU95821.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*03 F	317 (320)	293 (296)	220 (221)	73 (75)	51 (53)	22	7 (9)	3	0	15	9	3	1	8	11	12	0	4	78	75	54	21	19	2	2	0	0	4	1	1	0	4	3	6	0	0	36	24	18	6	1	5	0	2	0	1	1	0	1	0	0	0	0	1	51	51	41	10	8	2	0	0	0	1	3	1	0	0	2	2	0	1	30	24	14	10	5	5	1	0	0	3	2	0	0	1	1	0	0	2	117	114	89	25	17	8	4	1	0	6	2	1	0	3	4	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
439	AIU95820.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	208	73 (79)	61 (67)	12	9	3	0 (2)	28 (30)	8	1	0	7 (8)	5	11 (12)	0	1	78	78	58	20	20	0	2	0	0	6	2	1	0	4	0	5	0	0	36	18	13	5	3	2	1	1	0	3	0	0	0	0	0	0	0	0	51	51	41	10	8	2	3	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	78	30	24	6	2	1	0	12	5	0	0	2	4	4	0	0	17 (23)	17 (23)	13	4 (10)	4 (10)	0	1	0	0 (2)	3 (5)	0	0	0	0 (1)	0	0 (1)	0	0	
440	AIU95819.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	329 (335)	281 (287)	204	77 (83)	65 (68)	12 (15)	8	0	0	26	14	0 (2)	2	8	4	13 (16)	0	2 (3)	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	51	51	40	11	7	4	3	0	0	3	1	0	0	0	1	2	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	27	5	2	0	0	12	9	0	1	2	2	3	0	1	17 (23)	17 (23)	12	5 (11)	3 (6)	2 (5)	1	0	0	3	0	0 (2)	1	0	0	0 (3)	0	0 (1)	
441	AIU95818.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV4-1*02 F	332 (335)	302 (305)	235 (236)	67 (69)	59 (61)	8	7	1	0 (1)	25 (26)	6	2	1	8	4	11	0	2	78	78	65	13	11	2	0	1	0	3	1	0	0	4	0	4	0	0	36	36	29	7	5	2	1	0	0	3	0	0	1	1	0	0	0	1	51	51	40	11	9	2	2	0	0	5	2	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	26	2	4	0	0	9	2	2	0	2	4	4	0	1	20 (23)	20 (23)	16 (17)	4 (6)	4 (6)	0	0	0	0 (1)	4 (5)	0	0	0	0	0	0	0	0	
442	AIU95817.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-11*02 F, or Homsap IGKV3D-11*03 F	330 (335)	282 (287)	211 (213)	71 (74)	56 (57)	15 (17)	9	0	2 (3)	22 (23)	8	2 (3)	1	5	5	12	0	5	78	78	54	24	22	2	4	0	0	6	3	0	0	4	1	5	0	1	36	18	13	5	2	3	1	0	0	1	0	0	0	0	1	0	0	2	51	51	38	13	8	5	2	0	2	4	0	0	1	0	1	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	18	4	2	0	0	10	3	1	0	0	2	3	0	1	18 (23)	18 (23)	15 (17)	3 (6)	2 (3)	1 (3)	0	0	0 (1)	0 (1)	1	1 (2)	0	0	0	0	0	1	
443	AIU95816.1_immunoglobulin_kappa_light_chain_varia	unproductive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332	284	209	75	69	6	7	1	0	30	14	0	0	7	5	11	0	0	78	78	57	21	20	1	2	0	0	6	3	0	0	4	1	5	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	9	2	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	30	1	2	1	0	13	8	0	0	2	2	3	0	0	20	20	14	6	4	2	0	0	0	3	1	0	0	0	1	1	0	0	
444	AIU95815.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-15*01 F	332 (335)	284 (287)	219	65 (68)	59 (62)	6	8	1	0 (2)	22 (23)	7	0	0	7	5	13	0	2	78	78	57	21	21	0	3	0	0	4	3	0	0	4	2	5	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	22	2	2	0	0	10	3	0	0	2	2	4	0	1	20 (23)	20 (23)	15	5 (8)	2 (5)	3	1	1	0 (2)	2 (3)	0	0	0	0	1	0	0	0	
445	AIU95814.1_immunoglobulin_kappa_light_chain_varia	unproductive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332	284	209	75	69	6	7	1	0	30	14	0	0	7	5	11	0	0	78	78	57	21	20	1	2	0	0	6	3	0	0	4	1	5	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	9	2	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	30	1	2	1	0	13	8	0	0	2	2	3	0	0	20	20	14	6	4	2	0	0	0	3	1	0	0	0	1	1	0	0	
446	AIU95813.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-5*01 F	326 (335)	278 (287)	200 (201)	78 (86)	56 (58)	22 (28)	8 (9)	2	1 (3)	25 (28)	10	1	1	9 (10)	4	13	1	3 (4)	78	78	57	21	20	1	2	0	0	6	2	1	0	4	0	6	0	0	36	18	10	8	2	6	1	1	0	2	0	0	0	1	1	0	1	1	51	51	40	11	9	2	3	0	0	4	1	0	0	0	1	2	0	0	30	9	4	5	0	5	0	1	1	1	1	0	0	0	0	1	0	0	117	108	79	29	23	6	1	0	0	10	6	0	0	4	2	4	0	2	14 (23)	14 (23)	10 (11)	4 (12)	2 (4)	2 (8)	1 (2)	0	0 (2)	2 (5)	0	0	1	0 (1)	0	0	0	0 (1)	
