Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
418	6UR5G_Chain_G,_Antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	233 (236)	57 (60)	42 (43)	15 (17)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	9	0	0	78	75	57	18	16	2	0	1	0	5	1	0	0	4	2	5	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
419	6UR5B_Chain_B,_Antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
420	6UR5A_Chain_A,_Antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	233 (236)	57 (60)	42 (43)	15 (17)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	9	0	0	78	75	57	18	16	2	0	1	0	5	1	0	0	4	2	5	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
421	6J9OL_Chain_L,_Light_chain_of_AF4H1K1_scFv	productive	Homsap IGKV3-20*01 F	327 (335)	282 (290)	222 (223)	60 (67)	56 (60)	4 (7)	6	1	0 (2)	23 (24)	7 (8)	0 (1)	0	7 (8)	4	10 (11)	0	2	78	78	55	23	21	2	2	0	0	6	3	0	0	5	2	5	0	0	36	21	19	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	1	0	0	1	0	0	1	0	1	0	1	117	108	88	20	20	0	2	0	0	10	3	0	0	1	2	2	0	0	15 (23)	15 (23)	13 (14)	2 (9)	2 (6)	0 (3)	0	0	0 (2)	2 (3)	0 (1)	0 (1)	0	0 (1)	0	0 (1)	0	0	
422	6J9OH_Chain_H,_Heavy_chain_of_AF4H1K1_scFv	productive	Homsap IGHV3-30-3*01 F	320	296	221	75	52	23	10	0	0	18	10	3	3	9	9	11	0	2	78	75	53	22	18	4	2	0	0	4	1	1	0	4	4	6	0	0	36	24	16	8	4	4	1	0	0	3	1	0	0	1	1	0	0	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	3	9	2	0	0	3	4	0	2	1	0	0	0	0	117	114	91	23	17	6	4	0	0	7	2	1	1	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
423	6Q1KL_Chain_L,_Fab_lambda_light_chain	productive	Homsap IGLV3-19*01 F	338 (341)	287 (290)	217 (218)	70 (72)	69 (71)	1	7	0	0	23 (25)	12	3	0	9	3	12	0	1	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	13	5	4	1	2	0	0	2	0	0	0	0	0	1	0	0	51	51	43	8	8	0	1	0	0	2	3	0	0	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	2	0	0	9	5	2	0	5	3	5	0	0	26 (29)	26 (29)	21 (22)	5 (7)	5 (7)	0	0	0	0	2 (4)	0	1	0	1	0	1	0	0	
424	6Q1KH_Chain_H,_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	226	61	53	8	4	0	0	14	5	3	0	9	10	15	0	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	22	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	3	2	1	0	0	3	0	0	0	0	1	0	0	0	116	113	90	23	23	0	2	0	0	3	2	1	0	5	3	7	0	0																			
425	6Q1JL_Chain_L,_Fab_lambda_light_chain	productive	Homsap IGLV3-19*01 F	338 (341)	287 (290)	213 (214)	74 (76)	69 (71)	5	8	0	0	24 (26)	13	3	0	9	3	13	0	1	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	13	5	4	1	2	0	0	2	0	0	0	0	0	1	0	0	51	51	42	9	8	1	1	0	0	3	3	0	0	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	76	32	31	1	2	0	0	9	5	2	0	5	3	6	0	0	26 (29)	26 (29)	19 (20)	7 (9)	5 (7)	2	1	0	0	2 (4)	1	1	0	1	0	1	0	0	
426	6Q1JH_Chain_H,_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	217	70	50	20	4	1	0	15	8	3	1	10	10	16	1	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	20	7	5	2	0	0	0	3	1	0	0	1	0	2	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	12	9	1	8	2	1	0	3	0	0	1	1	0	0	1	0	116	113	87	26	22	4	1	0	0	4	4	1	0	5	4	7	0	0																			
427	6Q1GH_Chain_H,_H1244_Fab_heavy_chain	productive	Homsap IGHV4-4*04 F	311	287	220	67	49	18	7	0	1	15	5	3	1	8	13	13	0	1	78	75	58	17	14	3	0	0	0	3	2	1	0	3	3	5	0	0	36	27	22	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	51	51	39	12	9	3	1	0	0	2	1	1	0	0	5	2	0	0	30	21	14	7	2	5	2	0	0	3	0	0	0	0	1	0	0	1	116	113	87	26	19	7	4	0	1	4	2	1	1	4	4	5	0	0																			
428	6Q1GL_Chain_L,_H1244_Fab_lambda_chain	productive	Homsap IGLV3-19*01 F	336 (341)	285 (290)	205 (206)	80 (84)	65 (66)	15 (18)	9 (10)	2	1	23 (24)	11	3 (4)	2	10	5	13	0	1 (2)	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	11	7	3	4	3	0	0	2	0	0	0	1	0	1	0	0	51	51	42	9	8	1	1	0	0	2	3	0	1	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	73	35	29	6	3	1	1	9	4	2	0	5	4	6	0	0	24 (29)	24 (29)	16 (17)	8 (12)	4 (5)	4 (7)	0 (1)	1	0	2 (3)	0	1 (2)	1	1	1	1	0	0 (1)	
429	6Q1EH_Chain_H,_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	227	60	54	6	3	0	0	14	5	3	0	9	10	15	0	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	22	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	17	4	4	0	0	0	0	3	0	0	0	0	1	0	0	0	116	113	90	23	23	0	2	0	0	3	2	1	0	5	3	7	0	0																			
430	6Q1EL_Chain_L,_Fab_lambda_chain	productive	Homsap IGLV3-19*01 F	338 (341)	287 (290)	218 (219)	69 (71)	69 (71)	0	6	0	0	23 (25)	12	3	0	9	3	12	0	1	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	14	4	4	0	1	0	0	2	0	0	0	0	0	1	0	0	51	51	43	8	8	0	1	0	0	2	3	0	0	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	2	0	0	9	5	2	0	5	3	5	0	0	26 (29)	26 (29)	21 (22)	5 (7)	5 (7)	0	0	0	0	2 (4)	0	1	0	1	0	1	0	0	
431	6Q1AH_Chain_H,_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	222	65	51	14	5	1	0	14	5	3	1	10	9	15	1	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	22	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	12	9	1	8	2	1	0	3	0	0	1	1	0	0	1	0	116	113	90	23	23	0	2	0	0	3	2	1	0	5	3	7	0	0																			
432	6Q1AL_Chain_L,_Fab_lambda_chain	productive	Homsap IGLV3-19*01 F	338 (341)	287 (290)	217 (218)	70 (72)	69 (71)	1	7	0	0	23 (25)	12	3	0	9	3	12	0	1	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	13	5	4	1	2	0	0	2	0	0	0	0	0	1	0	0	51	51	43	8	8	0	1	0	0	2	3	0	0	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	2	0	0	9	5	2	0	5	3	5	0	0	26 (29)	26 (29)	21 (22)	5 (7)	5 (7)	0	0	0	0	2 (4)	0	1	0	1	0	1	0	0	
433	6Q19H_Chain_H,_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	222	65	52	13	5	1	0	14	5	3	1	10	10	15	0	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	22	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	12	9	2	7	2	1	0	3	0	0	1	1	1	0	0	0	116	113	90	23	23	0	2	0	0	3	2	1	0	5	3	7	0	0																			
434	6Q19L_Chain_L,_Fab_lambda_chain	productive	Homsap IGLV3-19*01 F	338 (341)	287 (290)	217 (218)	70 (72)	69 (71)	1	7	0	0	23 (25)	12	3	0	9	3	12	0	1	78	75	56	19	19	0	1	0	0	7	4	0	0	3	0	4	0	0	36	18	13	5	4	1	2	0	0	2	0	0	0	0	0	1	0	0	51	51	43	8	8	0	1	0	0	2	3	0	0	0	0	1	0	1	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	2	0	0	9	5	2	0	5	3	5	0	0	26 (29)	26 (29)	21 (22)	5 (7)	5 (7)	0	0	0	0	2 (4)	0	1	0	1	0	1	0	0	
435	6PZHB_Chain_B,_NA-22_Fab_heavy_chain	productive	Homsap IGHV3-33*03 F	320	296	233	63	58	5	7	2	0	16	8	2	0	8	8	11	0	1	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	19	5	2	3	0	2	0	2	1	0	0	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	15	9	7	2	1	0	0	4	2	0	0	1	1	0	0	0	117	114	95	19	19	0	4	0	0	5	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
436	6PZHA_Chain_A,_NA-22_Fab_light_chain	productive	Homsap IGLV2-14*01 F	335 (339)	293 (297)	208 (209)	85 (88)	78 (79)	7 (9)	3	1	1	27 (28)	6	2 (3)	0	15 (16)	7	21	0	2	78	75	50	25	23	2	0	0	1	7	2	0	0	6	2	7	0	0	36	27	21	6	6	0	0	0	0	5	0	0	0	0	0	0	0	1	51	51	40	11	10	1	3	0	0	3	1	0	0	1	0	3	0	0	30	9	6	3	2	1	0	0	0	1	0	0	0	0	1	1	0	0	117	108	74	34	32	2	0	1	0	10	1	2	0	7	3	9	0	1	23 (27)	23 (27)	17 (18)	6 (9)	5 (6)	1 (3)	0	0	0	1 (2)	2	0 (1)	0	1 (2)	1	1	0	0	
437	6PZHH_Chain_H,_NA-22_Fab_heavy_chain	productive	Homsap IGHV3-33*03 F	320	296	233	63	58	5	7	2	0	16	8	2	0	8	8	11	0	1	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	19	5	2	3	0	2	0	2	1	0	0	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	15	9	7	2	1	0	0	4	2	0	0	1	1	0	0	0	117	114	95	19	19	0	4	0	0	5	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
438	6PZHL_Chain_L,_NA-22_Fab_light_chain	productive	Homsap IGLV2-14*01 F	335 (339)	293 (297)	208 (209)	85 (88)	78 (79)	7 (9)	3	1	1	27 (28)	6	2 (3)	0	15 (16)	7	21	0	2	78	75	50	25	23	2	0	0	1	7	2	0	0	6	2	7	0	0	36	27	21	6	6	0	0	0	0	5	0	0	0	0	0	0	0	1	51	51	40	11	10	1	3	0	0	3	1	0	0	1	0	3	0	0	30	9	6	3	2	1	0	0	0	1	0	0	0	0	1	1	0	0	117	108	74	34	32	2	0	1	0	10	1	2	0	7	3	9	0	1	23 (27)	23 (27)	17 (18)	6 (9)	5 (6)	1 (3)	0	0	0	1 (2)	2	0 (1)	0	1 (2)	1	1	0	0	
439	6PZGH_Chain_H,_NA-80_Fab_heavy_chain	productive	Homsap IGHV1-18*04 F	317 (320)	293 (296)	238 (239)	55 (57)	52 (54)	3	5 (6)	0	1	16	9	1	0 (1)	6	6	9	0	2	78	75	56	19	18	1	1	0	0	5	2	0	0	4	1	5	0	1	36	24	20	4	3	1	0	0	1	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	95	19	18	1	2	0	0	4	4	0	0	2	3	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0	0	0	
440	6PZGL_Chain_L,_NA-80_Fab_light_chain	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	206	78 (81)	71 (74)	7	10	0	0 (2)	29 (30)	11	1	1	8	4	14	0	0	78	78	52	26	22	4	2	0	0	5	4	1	1	5	0	8	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	29	2	3	0	0	14	5	0	0	2	3	4	0	0	20 (23)	20 (23)	16	4 (7)	3 (6)	1	2	0	0 (2)	2 (3)	0	0	0	0	0	0	0	0	
441	6DLAL_Chain_L,_CH65:7969d2_Fab_light_chain	productive	Homsap IGLV3-21*01 F, or Homsap IGLV3-21*02 F	338 (341)	287 (290)	222	65 (68)	49 (52)	16	7	0	0 (1)	21 (22)	10	3	0	7	6	9 (10)	0	2	78	75	54	21	12	9	1	0	0	5	7	1	0	2	2	2	0	1	36	18	12	6	4	2	2	0	0	2	1	0	0	0	0	0	0	1	51	51	43	8	3	5	2	0	0	2	1	0	0	1	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	24	0	2	0	0	6	1	2	0	4	4	5	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0 (1)	4 (5)	0	0	0	0	0	0 (1)	0	0	
442	6DLAH_Chain_H,_CH65:7969d2_Fab_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	236 (237)	57 (59)	43 (45)	14	4 (5)	4	0	16	8 (9)	2	0	5	8	8	0	2	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	1	3	0	1	0	2	1	0	0	0	0	0	0	0	51	51	41	10	8	2	2	0	0	1	2	2	0	0	2	0	0	1	30	24	18	6	4	2	0	1	0	3	2	0	0	0	0	0	0	0	117	114	95	19	12	7	2	2	0	5	2	0	0	1	3	3	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
443	6DL8A_Chain_A,_Ch67:1203d4_FAB_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
444	6DL8B_Chain_B,_CH67:1203d4_FAB_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
445	6DL8H_Chain_H,_Ch67:1203d4_FAB_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
446	6DL8L_Chain_L,_CH67:1203d4_FAB_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
447	5Y2KH_Chain_H,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGLV3-1*01 F	332 (336)	281 (285)	219 (220)	62 (65)	62 (63)	0 (2)	4 (5)	0	0 (1)	21 (22)	9	2	0	10	5	11	0	0	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	6	0	2	0	0	3	0	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	4	1	0	0	1	0	2	0	0	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	83	25	25	0	1	0	0	9	2	2	0	4	3	4	0	0	20 (24)	20 (24)	19 (20)	1 (4)	1 (2)	0 (2)	0 (1)	0	0 (1)	0 (1)	0	0	0	0	1	0	0	0	
448	5Y2KG_Chain_G,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGHV3-30-3*01 F	320	296	221	75	52	23	10	0	0	18	10	3	3	9	9	11	0	2	78	75	53	22	18	4	2	0	0	4	1	1	0	4	4	6	0	0	36	24	16	8	4	4	1	0	0	3	1	0	0	1	1	0	0	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	3	9	2	0	0	3	4	0	2	1	0	0	0	0	117	114	91	23	17	6	4	0	0	7	2	1	1	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
449	5Y2KF_Chain_F,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGLV3-1*01 F	332 (336)	281 (285)	219 (220)	62 (65)	62 (63)	0 (2)	4 (5)	0	0 (1)	21 (22)	9	2	0	10	5	11	0	0	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	6	0	2	0	0	3	0	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	4	1	0	0	1	0	2	0	0	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	83	25	25	0	1	0	0	9	2	2	0	4	3	4	0	0	20 (24)	20 (24)	19 (20)	1 (4)	1 (2)	0 (2)	0 (1)	0	0 (1)	0 (1)	0	0	0	0	1	0	0	0	
450	5Y2KE_Chain_E,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGHV3-30-3*01 F	320	296	221	75	52	23	10	0	0	18	10	3	3	9	9	11	0	2	78	75	53	22	18	4	2	0	0	4	1	1	0	4	4	6	0	0	36	24	16	8	4	4	1	0	0	3	1	0	0	1	1	0	0	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	3	9	2	0	0	3	4	0	2	1	0	0	0	0	117	114	91	23	17	6	4	0	0	7	2	1	1	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
451	5Y2KD_Chain_D,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGLV3-1*01 F	332 (336)	281 (285)	219 (220)	62 (65)	62 (63)	0 (2)	4 (5)	0	0 (1)	21 (22)	9	2	0	10	5	11	0	0	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	6	0	2	0	0	3	0	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	4	1	0	0	1	0	2	0	0	30	9	7	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	117	108	83	25	25	0	1	0	0	9	2	2	0	4	3	4	0	0	20 (24)	20 (24)	19 (20)	1 (4)	1 (2)	0 (2)	0 (1)	0	0 (1)	0 (1)	0	0	0	0	1	0	0	0	
452	5Y2KC_Chain_C,_a_group_2_HA_binding_antibody_AF4H	productive	Homsap IGHV3-30-3*01 F	320	296	221	75	52	23	10	0	0	18	10	3	3	9	9	11	0	2	78	75	53	22	18	4	2	0	0	4	1	1	0	4	4	6	0	0	36	24	16	8	4	4	1	0	0	3	1	0	0	1	1	0	0	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	3	9	2	0	0	3	4	0	2	1	0	0	0	0	117	114	91	23	17	6	4	0	0	7	2	1	1	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
